Index,file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,1+wL*wG
208,20210807_Tvib300K_Trot300K_72.spec,96000,300,296,300,300,cython,460,voigt,0.206701517105102,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281599.94256,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024318695068359375, 'reinitialize': {'copy_database': 0.0004477500915527344, 'memory_usage_warning': 0.0012059211730957031, 'reset_population': 3.075599670410156e-05, 'value': 0.001699209213256836}, 'scaled_eq_linestrength': 0.005896329879760742, 'calc_lineshift': 0.0007734298706054688, 'calc_hwhm': 0.022377490997314453, 'generate_wavenumber_arrays': 0.0016760826110839844, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.055431365966796875, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.001333475112915039, 'DLM_Distribute_lines': 0.00533604621887207, 'DLM_convolve': 0.10875129699707031, 'value': 0.17155146598815918}, 'calc_other_spectral_quan': 0.0023963451385498047, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2730,2000,1770,cm-1,0.01,52002,
209,20210807_Tvib300K_Trot300K_73.spec,98000,300,296,300,300,cython,480,voigt,0.198360681533814,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281600.38258,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002684593200683594, 'reinitialize': {'copy_database': 0.0005047321319580078, 'memory_usage_warning': 0.001283884048461914, 'reset_population': 3.4809112548828125e-05, 'value': 0.0018396377563476562}, 'scaled_eq_linestrength': 0.007293224334716797, 'calc_lineshift': 0.0009019374847412109, 'calc_hwhm': 0.018247365951538086, 'generate_wavenumber_arrays': 0.0015094280242919922, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.046114206314086914, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.0015447139739990234, 'DLM_Distribute_lines': 0.005589962005615234, 'DLM_convolve': 0.11183500289916992, 'value': 0.16579270362854004}, 'calc_other_spectral_quan': 0.0024139881134033203, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2740,2000,1760,cm-1,0.01,52002,
210,20210807_Tvib300K_Trot300K_74.spec,100000,300,296,300,300,cython,500,voigt,0.207958459854126,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281600.8386,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024390220642089844, 'reinitialize': {'copy_database': 0.00043272972106933594, 'memory_usage_warning': 0.0012171268463134766, 'reset_population': 3.147125244140625e-05, 'value': 0.0016973018646240234}, 'scaled_eq_linestrength': 0.005940914154052734, 'calc_lineshift': 0.0009217262268066406, 'calc_hwhm': 0.02031540870666504, 'generate_wavenumber_arrays': 0.0014922618865966797, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.05203127861022949, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0014774799346923828, 'DLM_Distribute_lines': 0.00562596321105957, 'DLM_convolve': 0.11506795883178711, 'value': 0.1748826503753662}, 'calc_other_spectral_quan': 0.002379894256591797, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2750,2000,1750,cm-1,0.01,52002,
211,20210807_Tvib300K_Trot300K_75.spec,102000,300,296,300,300,cython,520,voigt,0.206637620925903,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281601.28662,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002944469451904297, 'reinitialize': {'copy_database': 0.00047898292541503906, 'memory_usage_warning': 0.001257181167602539, 'reset_population': 3.218650817871094e-05, 'value': 0.0017833709716796875}, 'scaled_eq_linestrength': 0.006857156753540039, 'calc_lineshift': 0.0009560585021972656, 'calc_hwhm': 0.019910097122192383, 'generate_wavenumber_arrays': 0.0018570423126220703, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.04959464073181152, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013988018035888672, 'DLM_Distribute_lines': 0.005314350128173828, 'DLM_convolve': 0.11551141738891602, 'value': 0.17249488830566406}, 'calc_other_spectral_quan': 0.0023746490478515625, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2760,2000,1740,cm-1,0.01,52002,
212,20210807_Tvib300K_Trot300K_76.spec,104000,300,296,300,300,cython,540,voigt,0.206783771514892,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281601.73864,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026535987854003906, 'reinitialize': {'copy_database': 0.0008325576782226562, 'memory_usage_warning': 0.0013706684112548828, 'reset_population': 3.3855438232421875e-05, 'value': 0.0022580623626708984}, 'scaled_eq_linestrength': 0.005605220794677734, 'calc_lineshift': 0.0009126663208007812, 'calc_hwhm': 0.017868518829345703, 'generate_wavenumber_arrays': 0.00180816650390625, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0511326789855957, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0014505386352539062, 'DLM_Distribute_lines': 0.0056874752044677734, 'DLM_convolve': 0.11667990684509277, 'value': 0.17563366889953613}, 'calc_other_spectral_quan': 0.002330303192138672, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2770,2000,1730,cm-1,0.01,52002,
213,20210807_Tvib300K_Trot300K_77.spec,106000,300,296,300,300,cython,560,voigt,0.22473669052124,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281602.20666,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002472400665283203, 'reinitialize': {'copy_database': 0.0005171298980712891, 'memory_usage_warning': 0.0015101432800292969, 'reset_population': 3.552436828613281e-05, 'value': 0.0020797252655029297}, 'scaled_eq_linestrength': 0.00726771354675293, 'calc_lineshift': 0.0010733604431152344, 'calc_hwhm': 0.019988536834716797, 'generate_wavenumber_arrays': 0.0015761852264404297, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.055452585220336914, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0015048980712890625, 'DLM_Distribute_lines': 0.005555868148803711, 'DLM_convolve': 0.1267549991607666, 'value': 0.18996453285217285}, 'calc_other_spectral_quan': 0.0024399757385253906, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2780,2000,1720,cm-1,0.01,52002,
214,20210807_Tvib300K_Trot300K_78.spec,108000,300,296,300,300,cython,580,voigt,0.231022357940674,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281602.68269,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00028896331787109375, 'reinitialize': {'copy_database': 0.00067901611328125, 'memory_usage_warning': 0.0012309551239013672, 'reset_population': 3.1948089599609375e-05, 'value': 0.0019567012786865234}, 'scaled_eq_linestrength': 0.006018161773681641, 'calc_lineshift': 0.0008578300476074219, 'calc_hwhm': 0.019467592239379883, 'generate_wavenumber_arrays': 0.0018565654754638672, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.05682015419006348, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0014390945434570312, 'DLM_Distribute_lines': 0.0055255889892578125, 'DLM_convolve': 0.1336653232574463, 'value': 0.19814109802246094}, 'calc_other_spectral_quan': 0.0023212432861328125, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2790,2000,1710,cm-1,0.01,52002,
215,20210807_Tvib300K_Trot300K_79.spec,110000,300,296,300,300,cython,600,voigt,0.224037885665894,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281603.15471,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002758502960205078, 'reinitialize': {'copy_database': 0.0008139610290527344, 'memory_usage_warning': 0.001352548599243164, 'reset_population': 3.0517578125e-05, 'value': 0.002212047576904297}, 'scaled_eq_linestrength': 0.005928516387939453, 'calc_lineshift': 0.0009634494781494141, 'calc_hwhm': 0.018995285034179688, 'generate_wavenumber_arrays': 0.0015416145324707031, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.05874228477478027, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0013897418975830078, 'DLM_Distribute_lines': 0.005923748016357422, 'DLM_convolve': 0.1249692440032959, 'value': 0.19170856475830078}, 'calc_other_spectral_quan': 0.0023260116577148438, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2800,2000,1700,cm-1,0.01,52002,
216,20210807_Tvib300K_Trot300K_80.spec,112000,300,296,300,300,cython,620,voigt,0.234968662261963,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281603.64273,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024962425231933594, 'reinitialize': {'copy_database': 0.0004954338073730469, 'memory_usage_warning': 0.0012297630310058594, 'reset_population': 3.075599670410156e-05, 'value': 0.0017704963684082031}, 'scaled_eq_linestrength': 0.0066950321197509766, 'calc_lineshift': 0.0007503032684326172, 'calc_hwhm': 0.02307605743408203, 'generate_wavenumber_arrays': 0.0015976428985595703, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0581059455871582, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0013489723205566406, 'DLM_Distribute_lines': 0.0053141117095947266, 'DLM_convolve': 0.1328425407409668, 'value': 0.19829988479614258}, 'calc_other_spectral_quan': 0.002438068389892578, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2810,2000,1690,cm-1,0.01,52002,
217,20210807_Tvib300K_Trot300K_81.spec,114000,300,296,300,300,cython,640,voigt,0.237824440002441,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281604.12676,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00029540061950683594, 'reinitialize': {'copy_database': 0.0004520416259765625, 'memory_usage_warning': 0.001214742660522461, 'reset_population': 3.2901763916015625e-05, 'value': 0.0017151832580566406}, 'scaled_eq_linestrength': 0.006279706954956055, 'calc_lineshift': 0.0013494491577148438, 'calc_hwhm': 0.021287918090820312, 'generate_wavenumber_arrays': 0.0016376972198486328, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.05994606018066406, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0018641948699951172, 'DLM_Distribute_lines': 0.006262063980102539, 'DLM_convolve': 0.1339726448059082, 'value': 0.2026994228363037}, 'calc_other_spectral_quan': 0.002432107925415039, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2820,2000,1680,cm-1,0.01,52002,
218,20210807_Tvib300K_Trot300K_82.spec,116000,300,296,300,300,cython,660,voigt,0.255901336669922,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281604.63078,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024199485778808594, 'reinitialize': {'copy_database': 0.0007061958312988281, 'memory_usage_warning': 0.0012917518615722656, 'reset_population': 3.170967102050781e-05, 'value': 0.0020432472229003906}, 'scaled_eq_linestrength': 0.006209850311279297, 'calc_lineshift': 0.0011296272277832031, 'calc_hwhm': 0.022846221923828125, 'generate_wavenumber_arrays': 0.0018229484558105469, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.06571125984191895, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013775825500488281, 'DLM_Distribute_lines': 0.005295753479003906, 'DLM_convolve': 0.14613580703735352, 'value': 0.21915268898010254}, 'calc_other_spectral_quan': 0.0023584365844726562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2830,2000,1670,cm-1,0.01,52002,
219,20210807_Tvib300K_Trot300K_83.spec,118000,300,296,300,300,cython,680,voigt,0.250669956207275,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281605.1268,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002551078796386719, 'reinitialize': {'copy_database': 0.0004863739013671875, 'memory_usage_warning': 0.0012958049774169922, 'reset_population': 3.123283386230469e-05, 'value': 0.0018281936645507812}, 'scaled_eq_linestrength': 0.010345697402954102, 'calc_lineshift': 0.0010471343994140625, 'calc_hwhm': 0.018731355667114258, 'generate_wavenumber_arrays': 0.0021867752075195312, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.06504106521606445, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0014464855194091797, 'DLM_Distribute_lines': 0.005585908889770508, 'DLM_convolve': 0.14073705673217773, 'value': 0.21353816986083984}, 'calc_other_spectral_quan': 0.0026330947875976562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2840,2000,1660,cm-1,0.01,52002,
220,20210807_Tvib300K_Trot300K_84.spec,120000,300,296,300,300,cython,700,voigt,0.255749225616455,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281605.82284,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002448558807373047, 'reinitialize': {'copy_database': 0.00047707557678222656, 'memory_usage_warning': 0.0012125968933105469, 'reset_population': 3.0517578125e-05, 'value': 0.0017349720001220703}, 'scaled_eq_linestrength': 0.005957365036010742, 'calc_lineshift': 0.0009233951568603516, 'calc_hwhm': 0.01829671859741211, 'generate_wavenumber_arrays': 0.001653432846069336, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.06831479072570801, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013527870178222656, 'DLM_Distribute_lines': 0.005584001541137695, 'DLM_convolve': 0.1485118865966797, 'value': 0.22439932823181152}, 'calc_other_spectral_quan': 0.0024499893188476562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2850,2000,1650,cm-1,0.01,52002,
221,20210807_Tvib300K_Trot300K_85.spec,122000,300,296,300,300,cython,720,voigt,0.263828754425049,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281606.34686,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00043892860412597656, 'reinitialize': {'copy_database': 0.0007700920104980469, 'memory_usage_warning': 0.0018031597137451172, 'reset_population': 7.510185241699219e-05, 'value': 0.002700328826904297}, 'scaled_eq_linestrength': 0.008067607879638672, 'calc_lineshift': 0.0011816024780273438, 'calc_hwhm': 0.017699480056762695, 'generate_wavenumber_arrays': 0.0020971298217773438, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07137298583984375, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.001407623291015625, 'DLM_Distribute_lines': 0.0058612823486328125, 'DLM_convolve': 0.14983010292053223, 'value': 0.2291271686553955}, 'calc_other_spectral_quan': 0.0023996829986572266, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2860,2000,1640,cm-1,0.01,52002,
222,20210807_Tvib300K_Trot300K_86.spec,124000,300,296,300,300,cython,740,voigt,0.263036012649536,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281606.85888,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026106834411621094, 'reinitialize': {'copy_database': 0.0006961822509765625, 'memory_usage_warning': 0.0013358592987060547, 'reset_population': 4.1484832763671875e-05, 'value': 0.0020902156829833984}, 'scaled_eq_linestrength': 0.006061553955078125, 'calc_lineshift': 0.0008471012115478516, 'calc_hwhm': 0.019366025924682617, 'generate_wavenumber_arrays': 0.002687215805053711, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07295894622802734, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.001432180404663086, 'DLM_Distribute_lines': 0.005394935607910156, 'DLM_convolve': 0.14847373962402344, 'value': 0.22907781600952148}, 'calc_other_spectral_quan': 0.0025277137756347656, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2870,2000,1630,cm-1,0.01,52002,
223,20210807_Tvib300K_Trot300K_87.spec,126000,300,296,300,300,cython,760,voigt,0.279433965682983,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281607.39091,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002605915069580078, 'reinitialize': {'copy_database': 0.0005216598510742188, 'memory_usage_warning': 0.0013861656188964844, 'reset_population': 3.361701965332031e-05, 'value': 0.0019567012786865234}, 'scaled_eq_linestrength': 0.00678563117980957, 'calc_lineshift': 0.0008363723754882812, 'calc_hwhm': 0.020249605178833008, 'generate_wavenumber_arrays': 0.0017108917236328125, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07509016990661621, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.0014719963073730469, 'DLM_Distribute_lines': 0.0065610408782958984, 'DLM_convolve': 0.16136598587036133, 'value': 0.24523377418518066}, 'calc_other_spectral_quan': 0.002307415008544922, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2880,2000,1620,cm-1,0.01,52002,
224,20210807_Tvib300K_Trot300K_88.spec,128000,300,296,300,300,cython,780,voigt,0.311660289764404,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281607.95494,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002906322479248047, 'reinitialize': {'copy_database': 0.0005397796630859375, 'memory_usage_warning': 0.0013804435729980469, 'reset_population': 3.3855438232421875e-05, 'value': 0.0019707679748535156}, 'scaled_eq_linestrength': 0.006115913391113281, 'calc_lineshift': 0.0008406639099121094, 'calc_hwhm': 0.019005537033081055, 'generate_wavenumber_arrays': 0.0018033981323242188, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09251141548156738, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013427734375, 'DLM_Distribute_lines': 0.006087779998779297, 'DLM_convolve': 0.17685246467590332, 'value': 0.27777600288391113}, 'calc_other_spectral_quan': 0.0037407875061035156, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2890,2000,1610,cm-1,0.01,52002,
225,20210807_Tvib300K_Trot300K_89.spec,130000,300,296,300,300,cython,800,voigt,0.291555404663086,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281608.50696,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003445148468017578, 'reinitialize': {'copy_database': 0.0005979537963867188, 'memory_usage_warning': 0.001323699951171875, 'reset_population': 3.337860107421875e-05, 'value': 0.0019719600677490234}, 'scaled_eq_linestrength': 0.005740642547607422, 'calc_lineshift': 0.0008025169372558594, 'calc_hwhm': 0.019867420196533203, 'generate_wavenumber_arrays': 0.0019075870513916016, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.08898568153381348, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0014109611511230469, 'DLM_Distribute_lines': 0.005271196365356445, 'DLM_convolve': 0.16198062896728516, 'value': 0.2583029270172119}, 'calc_other_spectral_quan': 0.0025124549865722656, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2900,2000,1600,cm-1,0.01,52002,
